Index,Step,Loop1,Loop2,Action,Model,Step Time(ms),Total Time(ms),Voltage(mV),Current(mA),Power(W),Temperature(C),mAh,Wh,DCIR,Ch Status,Ext.Dev.Status,HPPC
164,20,L0,L0,DISCHARGE,CC,191000,2018700,3109.343,1349.304,4.195448947272,23.5,71.581,0.224238,,@RUN
165,20,L0,L0,DISCHARGE,CC,191100,2018800,3109.847,1348.997,4.195174273459,23.5,71.620,0.224358,,@RUN
166,20,L0,L0,DISCHARGE,CC,191200,2018900,3109.343,1349.304,4.195448947272,23.5,71.656,0.224471,,@RUN
167,20,L0,L0,DISCHARGE,CC,191300,2019000,3109.847,1349.304,4.196128996488,23.5,71.693,0.224587,,@RUN
168,20,L0,L0,DISCHARGE,CC,191400,2019100,3109.847,1349.304,4.196128996488,23.5,71.731,0.224703,,@RUN
169,20,L0,L0,DISCHARGE,CC,191500,2019200,3109.343,1349.304,4.195448947272,23.5,71.770,0.224824,,@RUN
170,20,L0,L0,DISCHARGE,CC,191600,2019300,3109.847,1348.997,4.195174273459,23.5,71.805,0.224934,,@RUN
171,20,L0,L0,DISCHARGE,CC,191700,2019400,3109.847,1348.997,4.195174273459,23.5,71.845,0.225057,,@RUN
172,20,L0,L0,DISCHARGE,CC,191800,2019500,3109.343,1348.997,4.194494378971,23.5,71.881,0.225171,,@RUN
173,20,L0,L0,DISCHARGE,CC,191900,2019600,3109.343,1349.304,4.195448947272,23.5,71.918,0.225287,,@RUN
174,20,L0,L0,DISCHARGE,CC,192000,2019700,3109.847,1349.304,4.196128996488,23.5,71.956,0.225404,,@RUN
175,20,L0,L0,DISCHARGE,CC,192100,2019800,3109.343,1349.304,4.195448947272,23.5,71.992,0.225517,,@RUN
176,20,L0,L0,DISCHARGE,CC,192200,2019900,3109.343,1349.304,4.195448947272,23.5,72.030,0.225634,,@RUN
177,20,L0,L0,DISCHARGE,CC,192300,2020000,3109.343,1348.997,4.194494378971,23.5,72.068,0.225752,,@RUN
178,20,L0,L0,DISCHARGE,CC,192400,2020100,3109.343,1348.997,4.194494378971,23.5,72.105,0.225867,,@RUN
179,20,L0,L0,DISCHARGE,CC,192500,2020200,3109.343,1349.304,4.195448947272,23.5,72.143,0.225984,,@RUN
180,20,L0,L0,DISCHARGE,CC,192600,2020300,3109.343,1348.997,4.194494378971,23.5,72.181,0.226102,,@RUN
181,20,L0,L0,DISCHARGE,CC,192700,2020400,3109.847,1349.304,4.196128996488,23.5,72.218,0.226219,,@RUN
182,20,L0,L0,DISCHARGE,CC,192800,2020500,3109.343,1348.997,4.194494378971,23.5,72.255,0.226335,,@RUN
183,20,L0,L0,DISCHARGE,CC,192900,2020600,3109.343,1349.304,4.195448947272,23.5,72.293,0.226450,,@RUN
184,20,L0,L0,DISCHARGE,CC,193000,2020700,3109.343,1349.304,4.195448947272,23.5,72.330,0.226567,,@RUN
